HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,EloDiff,Liga_AUT,Liga_B1,Liga_D1,Liga_D2,Liga_DEN,Liga_E0,Liga_E1,Liga_E2,Liga_F1,Liga_F2,Liga_FIN,Liga_G1,Liga_I1,Liga_I2,Liga_N1,Liga_NOR,Liga_P1,Liga_POL,Liga_ROM,Liga_RUS,Liga_SC0,Liga_SC1,Liga_SP1,Liga_SP2,Liga_SWE,Liga_T1
-0.7972330635751036,0.005140237363376318,-1.2464973941685462,-1.4401080598799314,-0.9392384400829834,-0.6016921586384393,-0.9088267496579638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7738822207646592,-0.1631868588422179,0.018623452792091086,-0.8274971806390845,0.31883306502277403,0.010142566434061867,-0.6916012025840845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2095463280690972,1.6257609016980494,0.018623452792091086,-0.5211917410186612,-0.10052410334581177,-0.9076095211746898,-0.47257233031831036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.40842826325687803,0.06029901800262514,0.018623452792091086,0.39772457784260906,1.1575474017599456,0.9278946540428136,-0.5309549834059628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.17992010289605673,-0.6287879603199192,-0.8247904451816671,0.39772457784260906,-1.777952776820155,-2.1312789713196922,0.9164388987400516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5288973841198524,-1.447352220599738,0.4403304017789702,0.39772457784260906,-0.10052410334581177,-0.6016921586384393,1.0413191682788907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5076030075796472,-0.41140137171883834,0.018623452792091086,0.09141913822218564,-0.5198812717143976,0.010142566434061867,-0.10867633430350891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7186893195763361,-0.9173771095057988,0.018623452792091086,-0.5211917410186612,1.1575474017599456,0.9278946540428136,0.2256902116939885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1863014688105347,0.5961082308949488,2.127158197726487,1.6229463363243026,-0.5198812717143976,-0.9076095211746898,1.8007444897163485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.3612355225932846,-1.2714673107007861,-0.403083496194788,0.09141913822218564,-0.9392384400829834,-0.6016921586384393,-0.1007867865889599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
